Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Location 1
"25,894",Critical,0,"2,550.14",29.7,"1,083",Hazel Dale,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Epson DFX-8500 Dot Matrix Printer,0.57,Central,Illinois,"62,701",4/11/2013 0:00,4/12/2013 0:00,"-5,572.39",1,"2,728.65","88,466","Springfield, Illinois 62701
(39.800540829000454, -89.64898762699966)"
"20,283",Not Specified,0.09,30.56,2.99,"1,065",Vicki Bond,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Surelock™ Post Binders,0.35,Central,Illinois,"60,459",7/22/2013 0:00,7/23/2013 0:00,58.1394,3,84.26,"88,901","Burbank, Illinois 60459
(41.74407047900047, -87.76943818199965)"
"24,291",High,0.07,10.67,1.39,"1,082",Joy Park,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Laser & Ink Jet Business Envelopes,0.39,Central,Illinois,"60,076",5/19/2011 0:00,5/20/2011 0:00,89.079,12,129.1,"88,463","Skokie, Illinois 60076
(42.03526405800045, -87.73402638699969)"
"20,692",High,0.02,21.98,2.87,"1,599",Hugh Mills,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,0.55,Central,Missouri,"63,044",12/12/2011 0:00,12/13/2011 0:00,223.8429,15,324.41,"91,074","Bridgeton, Missouri 63044
(38.74955351800048, -90.41966994199964)"
"24,019",High,0.08,65.99,8.99,"1,650",Dan Lamm,Express Air,Corporate,Technology,Telephones and Communication,Small Box,i270,0.55,South,North Carolina,"27,203",5/9/2010 0:00,5/11/2010 0:00,-135.226,8,417.47,"91,042","Asheboro, North Carolina 27203
(35.71983332400049, -79.80563836699963)"
"18,131",Medium,0.01,115.99,56.14,"1,257",Ryan Foster,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,0.4,West,Colorado,"80,013",5/22/2010 0:00,5/23/2010 0:00,-164.3952,5,604.35,"86,535","Aurora, Colorado 80013
(39.66074027700046, -104.77908756899967)"
"21,154",Low,0.05,73.98,14.52,"3,043",Ruby Horowitz,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Keytronic French Keyboard,0.65,Central,Kansas,"66,104",4/15/2011 0:00,4/20/2011 0:00,-243.02,1,73.19,"86,106","Kansas City, Kansas 66104
(39.13835330000046, -94.68320658899967)"
"5,197",Not Specified,0.1,4.28,1.6,272,Eleanor Swain,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 320,0.58,South,North Carolina,"28,204",1/19/2012 0:00,1/19/2012 0:00,-21.0007,52,204.11,"36,931","Charlotte, North Carolina 28204
(35.213701012000456, -80.82669727899963)"
"20,124",High,0.07,300.98,64.73,"1,433",Frances Jackson,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather and Oak Executive Chair, Black",0.56,Central,Indiana,"47,130",11/19/2010 0:00,11/21/2010 0:00,"1,399.64",14,"4,285.56","86,828","Jeffersonville, Indiana 47130
(38.30996062200046, -85.71878676699964)"
"24,953",High,0.06,350.98,30,915,Carol Sherrill,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,0.61,Central,Texas,"77,803",1/4/2010 0:00,1/5/2010 0:00,-489.4156,1,346.52,"86,356","Bryan, Texas 77803
(30.679683428000487, -96.37694621799966)"
"23,177",Low,0.09,12.97,1.49,430,Harvey Barrett,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",0.35,West,California,"94,583",6/1/2013 0:00,6/8/2013 0:00,136.8132,16,198.28,"90,703","San Ramon, California 94583
(37.754990449000445, -121.95957822699972)"
"18,104",Critical,0.01,320.98,58.95,393,Shawn Combs,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,0.57,East,New York,"13,021",4/30/2013 0:00,5/1/2013 0:00,-171.92,1,335.92,"86,393","Auburn, New York 13021
(42.9297138550005, -76.56349954299964)"
"19,657",Low,0.09,14.45,7.17,"3,063",Ann Steele,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",0.38,West,Washington,"98,034",4/7/2011 0:00,4/14/2011 0:00,7.3525,12,161.13,"88,450","Kirkland, Washington 98034
(47.71778825600046, -122.1978366029997)"
"21,639",High,0.08,45.99,4.99,"1,957",Ted Crowder,Express Air,Consumer,Technology,Telephones and Communication,Small Box,KF 788,0.56,Central,Missouri,"63,130",10/7/2013 0:00,10/9/2013 0:00,314.838,23,858.65,"89,827","University City, Missouri 63130
(38.66327039900045, -90.32008676099969)"
"18,519",Not Specified,0.1,128.24,12.65,"1,377",Gilbert P Sun,Regular Air,Home Office,Furniture,Chairs & Chairmats,Medium Box,SAFCO Folding Chair Trolley,,East,Maine,"4,072",9/22/2013 0:00,9/22/2013 0:00,"1,254.84",22,"2,647.51","88,218","Saco, Maine 4072
(43.5090508180005, -70.43854950499963)"
"21,163",Low,0.02,10.06,2.06,"1,777",Miriam Greenberg,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,0.39,Central,Indiana,"46,383",7/3/2010 0:00,7/8/2010 0:00,90.6246,13,131.34,"89,940","Valparaiso, Indiana 46383
(41.481332341000495, -87.04258828299965)"
"24,205",Critical,0.08,40.97,8.99,212,Milton Clarke,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,Sanford 52201 APSCO Electric Pencil Sharpener,0.59,East,New York,"11,580",2/21/2011 0:00,2/22/2011 0:00,176.13,11,429.3,"85,967","Valley Stream, New York 11580
(40.67306138300046, -73.70435991899967)"
"21,043",Not Specified,0.08,3.14,1.92,"3,043",Ruby Horowitz,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Serrated Blade or Curved Handle Hand Letter Openers,0.84,Central,Kansas,"66,104",4/5/2013 0:00,4/5/2013 0:00,-47.75,7,20.74,"86,115","Kansas City, Kansas 66104
(39.13835330000046, -94.68320658899967)"
"26,039",Medium,0.02,15.42,5.41,"3,143",Neil Song,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Decoflex Hanging Personal Folder File,0.59,Central,Texas,"78,660",3/24/2010 0:00,3/25/2010 0:00,-16.37,2,33.84,"86,368","Pflugerville, Texas 78660
(30.448520446000487, -97.61975683099968)"
"20,970",Critical,0.06,14.48,1.99,"1,391",Carolyn Greer,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,TDK 4.7GB DVD+RW,0.49,West,California,"94,086",2/20/2012 0:00,2/22/2012 0:00,104.7282,11,151.78,"88,737","Sunnyvale, California 94086
(37.37119176900046, -122.02778612299971)"
"23,891",Critical,0.06,17.99,8.65,"1,990",Eddie Boyd,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Box,Model L Table or Wall-Mount Pencil Sharpener,0.57,West,Utah,"84,037",5/27/2012 0:00,5/28/2012 0:00,-106.8,19,331.15,"90,004","Kaysville, Utah 84037
(41.03161123600046, -111.93460773599969)"
"22,880",Medium,0.06,"1,500.97",29.7,"2,475",James Craft,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,Epson DFX5000+ Dot Matrix Printer,0.57,South,Georgia,"30,080",12/9/2013 0:00,12/11/2013 0:00,17.256,2,"3,047.57","91,533","Smyrna, Georgia 30080
(33.87518296300044, -84.50173769199967)"
"24,109",Medium,0.03,2.6,2.4,479,Tim Moore,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,12 Colored Short Pencils,0.58,East,New York,"11,704",3/3/2011 0:00,3/4/2011 0:00,-5.27,1,3.88,"87,740","West Babylon, New York 11704
(40.71701111300047, -73.35755895999966)"
"26,387",Low,0.09,9.38,7.28,676,Kerry Small,Express Air,Small Business,Office Supplies,Storage & Organization,Small Box,Staples File Caddy,0.57,Central,Missouri,"64,506",8/5/2013 0:00,8/12/2013 0:00,-79.72048,23,205.78,"88,183","Saint Joseph, Missouri 64506
(39.78651080600048, -94.80451914299965)"
"25,782",High,0.02,51.75,19.99,"2,270",Kristine Holden,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",0.55,South,South Carolina,"29,662",7/15/2013 0:00,7/16/2013 0:00,-348.978,8,416.73,"89,578","Mauldin, South Carolina 29662
(34.77896148700046, -82.30492898099965)"
"24,415",High,0.05,120.98,30,"3,046",Andrew Pearce,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Every-Day® Chair Series Swivel Task Chairs,0.64,Central,Kansas,"66,209",8/12/2010 0:00,8/14/2010 0:00,-78.7592,2,251.06,"86,103","Leawood, Kansas 66209
(38.899512693000474, -94.64042566499967)"
"21,906",Low,0.04,4.98,5.49,"2,837",Leslie Hawley,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1952,0.38,Central,Oklahoma,"74,133",6/29/2012 0:00,7/1/2012 0:00,-58.736,11,55.35,"89,802","Tulsa, Oklahoma 74133
(36.04588253600048, -95.88298861299967)"
"22,864",Not Specified,0.06,3.36,6.27,483,Edgar McKenzie,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Cardinal Poly Pocket Divider Pockets for Ring Binders,0.4,Central,Illinois,"60,543",10/23/2010 0:00,10/24/2010 0:00,-24.05754,2,8.82,"90,354","Oswego, Illinois 60543
(41.68725084100049, -88.33809946799965)"
"20,322",Not Specified,0.01,90.48,19.99,"3,218",Ricky Y Newman,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,0.4,South,Georgia,"31,313",6/20/2012 0:00,6/21/2012 0:00,-4.284,6,556.2,"89,134","Hinesville, Georgia 31313
(31.830284335000442, -81.62601752599966)"
"24,787",Not Specified,0.04,3.85,0.7,"1,654",Bob Jiang,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,0.44,West,California,"90,503",12/15/2013 0:00,12/17/2013 0:00,24.5709,9,35.61,"89,892","Torrance, California 90503
(33.83996234800048, -118.35390582699972)"
"25,453",Not Specified,0.07,4.13,0.99,537,Nelson Coley,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 491,0.39,Central,Illinois,"61,801",3/10/2013 0:00,3/11/2013 0:00,32.9337,12,47.73,"89,903","Urbana, Illinois 61801
(40.10751112200046, -88.21098633099967)"
"20,473",Medium,0.05,136.98,24.49,"1,098",Gregory Barefoot,Regular Air,Home Office,Furniture,Office Furnishings,Large Box,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",0.59,East,New Jersey,"8,817",9/9/2013 0:00,9/12/2013 0:00,914.8248,11,"1,458.58","89,638","Edison, New Jersey 8817
(40.513860381000484, -74.39615865999963)"
"20,626",Low,0.08,10.89,4.5,"1,411",Larry Neal,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Belkin 6 Outlet Metallic Surge Strip,0.59,West,California,"95,037",7/26/2012 0:00,7/30/2012 0:00,-18.5,1,12.02,"87,093","Morgan Hill, California 95037
(37.12824078600045, -121.64723750599973)"
"21,300",Critical,0.06,200.97,15.59,49,Terri Lyons,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,0.36,Central,Illinois,"60,107",3/12/2013 0:00,3/14/2013 0:00,526.608,4,763.2,"87,718","Streamwood, Illinois 60107
(42.02190316500048, -88.17414937499967)"
"20,811",Medium,0.05,59.78,10.29,539,Alice Coley,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC Recycled Regency Composition Covers,0.39,Central,Illinois,"61,801",11/14/2010 0:00,11/15/2010 0:00,159.5297,7,414.49,"91,174","Urbana, Illinois 61801
(40.10751112200046, -88.21098633099967)"
"21,080",Medium,0.08,95.95,74.35,"1,565",Carl Solomon,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Bevis Steel Folding Chairs,0.57,South,Florida,"33,441",12/15/2012 0:00,12/16/2012 0:00,246.66,11,"1,068.22","91,267","Deerfield Beach, Florida 33441
(26.31018078800048, -80.09555885899965)"
"20,074",Low,0.08,6.7,1.56,954,Tony Chandler,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Turquoise Lead Holder with Pocket Clip,0.52,Central,Texas,"75,067",2/12/2010 0:00,2/12/2010 0:00,10.56,5,31.21,"90,771","Highland Village, Texas 75067
(33.01965138000048, -97.00439977199966)"
"22,828",High,0.03,6.98,9.69,"2,376",Debra Batchelor,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Eldon Shelf Savers™ Cubes and Bins,0.83,West,Idaho,"83,843",9/5/2010 0:00,9/7/2010 0:00,-262.62,15,109.15,"91,321","Moscow, Idaho 83843
(46.73106792100049, -116.9919464729997)"
"20,516",Medium,0.07,8.33,1.99,"3,063",Ann Steele,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",0.52,West,Washington,"98,034",2/26/2010 0:00,2/28/2010 0:00,11.95,6,50.28,"88,447","Kirkland, Washington 98034
(47.71778825600046, -122.1978366029997)"
"23,602",Not Specified,0.06,328.14,91.05,"2,673",Faye Joseph,Delivery Truck,Home Office,Office Supplies,Appliances,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",0.57,East,West Virginia,"26,301",6/8/2013 0:00,6/9/2013 0:00,-378.928,1,369.4,"90,554","Clarksburg, West Virginia 26301
(39.27624205000046, -80.33960912799967)"
"19,581",Medium,0.01,16.48,1.99,"1,997",Harriet Bowman,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,Maxell DVD-RAM Discs,0.42,South,South Carolina,"29,915",5/7/2010 0:00,5/8/2010 0:00,739.674,7,122.93,"90,334","Hilton Head Island, South Carolina 29915
(32.11885353000048, -80.85844623499963)"
"25,471",High,0.03,4.89,6.07,"2,531",Rick Houston,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,UniKeep™ View Case Binders,0.39,West,California,"93,422",2/24/2011 0:00,2/26/2011 0:00,-132.2615,9,45.49,"87,454","Atascadero, California 93422
(35.48101009600049, -120.67152741599972)"
"25,354",High,0.04,29.14,4.86,62,Pam Gilbert,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate",0.38,Central,Texas,"78,664",12/12/2010 0:00,12/14/2010 0:00,349.4091,17,506.39,"87,408","Round Rock, Texas 78664
(30.508112196000468, -97.65718905399967)"
"22,805",High,0.1,20.99,2.5,"3,211",Jonathan Crabtree,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory37,0.81,Central,Illinois,"60,101",8/15/2010 0:00,8/16/2010 0:00,-43.65504,23,392.45,"91,522","Addison, Illinois 60101
(41.93158353600046, -88.00875673999968)"
"26,309",High,0.06,6.68,5.2,136,Dale Gillespie,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1977,0.37,West,California,"94,952",5/2/2013 0:00,5/2/2013 0:00,-38.57,8,52.97,"88,538","Petaluma, California 94952
(38.242082946000494, -122.6701864959997)"
"18,352",High,0.01,35.99,0.99,156,Diana Xu,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory31,0.35,West,Colorado,"80,525",7/14/2011 0:00,7/16/2011 0:00,150.6684,7,218.36,"87,673","Fort Collins, Colorado 80525
(40.529650132000484, -105.05677686999968)"
"18,078",Low,0.09,6.08,1.82,899,Jordan Berry,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Staples Bulk Pack Metal Binder Clips,0.35,East,Pennsylvania,"16,602",12/26/2012 0:00,12/28/2012 0:00,80.799,21,117.1,"86,265","Altoona, Pennsylvania 16602
(40.503302018000454, -78.39143901099965)"
"21,866",High,0.05,12.28,4.86,7,Leon Gill,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1933,0.38,East,Massachusetts,"2,724",10/30/2012 0:00,10/31/2012 0:00,72.9928,19,232.95,"90,198","Fall River, Massachusetts 2724
(41.68446134900046, -71.17507573299963)"
"25,983",Medium,0.07,1.88,0.79,"2,225",Sean McKenna,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Staples Pushpins,0.5,West,New Mexico,"88,240",6/2/2012 0:00,6/4/2012 0:00,-0.512,9,16.85,"89,976","Hobbs, New Mexico 88240
(32.71293309700047, -103.13619753899968)"
"22,559",Critical,0.08,424.21,110.2,194,Tammy Goldman,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bush Advantage Collection® Racetrack Conference Table,0.67,West,Utah,"84,043",12/9/2013 0:00,12/10/2013 0:00,-233.29488,6,"2,443.57","90,436","Lehi, Utah 84043
(40.40483115800049, -111.86184627399967)"
"24,842",Medium,0.01,6.98,1.6,827,Sheryl Marsh,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",0.38,Central,Texas,"79,109",11/25/2010 0:00,11/26/2010 0:00,0.346,3,21.93,"89,259","Amarillo, Texas 79109
(35.17024226700045, -101.88371928899966)"
"21,005",Low,0.07,5.98,4.69,"1,341",Edward Bynum,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Perma STOR-ALL™ Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",0.68,East,Pennsylvania,"17,201",8/10/2010 0:00,8/15/2010 0:00,-12.7088,3,20.03,"91,244","Chambersburg, Pennsylvania 17201
(39.94092361100047, -77.65526907499964)"
"23,358",Not Specified,0.08,4.98,4.7,"1,683",Wesley Corbett,Regular Air,Consumer,Office Supplies,Paper,Small Box,Staples Copy Paper (20Lb. and 84 Bright),0.38,Central,Texas,"77,301",9/14/2010 0:00,9/15/2010 0:00,-56.35,12,57.7,"90,613","Conroe, Texas 77301
(30.314020800000435, -95.44930926899968)"
"22,180",Not Specified,0.09,15.28,10.91,275,Roger Blalock Cassidy,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Recycled Premium Regency Composition Covers,0.36,East,Connecticut,"6,824",7/24/2010 0:00,7/25/2010 0:00,-51.75,4,61.52,"89,292","Fairfield, Connecticut 6824
(41.16160076700049, -73.26414568699965)"
"22,243",Low,0.01,79.52,48.2,152,Kent Kerr,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets,0.74,South,Tennessee,"37,918",4/19/2010 0:00,4/26/2010 0:00,-40.684,8,667.84,"89,522","Knoxville, Tennessee 37918
(36.04770309300045, -83.92429949499967)"
"18,050",High,0.01,8.69,2.99,303,Bill Bowers Li,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",0.39,Central,Illinois,"60,477",10/1/2013 0:00,10/3/2013 0:00,46.7075,14,126.81,"86,135","Tinley Park, Illinois 60477
(41.57724399300048, -87.79190620599968)"
"6,807",Critical,0,2.21,1,"3,079",Andrew Levine,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Quartet Alpha® White Chalk, 12/Pack",0.38,East,Pennsylvania,"19,112",12/10/2010 0:00,12/11/2010 0:00,10.01,33,87.18,"48,483","Philadelphia, Pennsylvania 19112
(39.89148179400047, -75.17378863899967)"
"21,099",Not Specified,0.08,30.98,19.99,"2,655",Benjamin Lam,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1988,0.4,South,Georgia,"30,318",10/3/2012 0:00,10/5/2012 0:00,14.604,15,471.72,"86,071","Atlanta, Georgia 30318
(33.79050315100045, -84.44103796499968)"
"25,648",High,0,90.98,30,"2,047",Wallace D McNeill,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Task Chair with Contemporary Loop Arms,0.61,Central,Nebraska,"69,101",12/20/2013 0:00,12/22/2013 0:00,225.77152,23,"2,128.80","88,231","North Platte, Nebraska 69101
(41.12976056600047, -100.77449586999967)"
"22,868",High,0,5.77,4.97,746,Lindsay York,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Avery Binding System Hidden Tab™ Executive Style Index Sets,0.35,West,Arizona,"85,023",11/19/2013 0:00,11/21/2013 0:00,24.369512,38,234.72,"87,737","Phoenix, Arizona 85023
(33.629312137000454, -112.09481677999969)"
"22,910",Medium,0.02,95.95,74.35,"2,007",Lauren West,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Bevis Steel Folding Chairs,0.57,West,New Mexico,"87,105",11/24/2013 0:00,11/26/2013 0:00,707.02928,41,"4,077.22","88,813","Albuquerque, New Mexico 87105
(35.03914041700045, -106.68845678599968)"
"2,226",Low,0.09,24.95,2.99,"2,567",Dolores Vincent,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Large Capacity Hanging Post Binders,0.39,Central,Texas,"77,070",7/21/2013 0:00,7/23/2013 0:00,333.5315,62,"1,411.90","16,098","Houston, Texas 77070
(29.97599240800048, -95.57209912499968)"
"19,780",Critical,0.01,42.98,4.62,"1,935",Diana Coble Hubbard,Express Air,Corporate,Office Supplies,Appliances,Small Box,Belkin F9M820V08 8 Outlet Surge,0.56,Central,Texas,"75,051",4/8/2010 0:00,4/10/2010 0:00,285.4737,9,413.73,"86,686","Grand Prairie, Texas 75051
(32.72411279600044, -97.00940956399967)"
"19,367",Critical,0.07,5.28,2.99,635,Juan Justice,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones 1"" Hanging DublLock® Ring Binders",0.37,Central,Minnesota,"55,106",1/30/2013 0:00,2/1/2013 0:00,-11.59338,5,25.43,"89,289","Saint Paul, Minnesota 55106
(44.966739333000476, -93.05006675199968)"
"22,398",Low,0.09,5.98,1.49,"1,046",Lorraine C Wooten,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Hanging File Binders,0.39,East,Maine,"4,070",3/20/2012 0:00,3/22/2012 0:00,59.1468,14,85.72,"89,391","West Scarborough, Maine 4070
(43.5922011880005, -70.33478642799963)"
"21,664",Low,0.08,1.82,1,"1,148",Eleanor Erickson,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Crayola Anti Dust Chalk, 12/Pack",0.4,East,Connecticut,"6,611",7/16/2012 0:00,7/20/2012 0:00,-4.9,14,23.77,"91,346","Trumbull, Connecticut 6611
(41.25220282100048, -73.21013726799964)"
"24,476",Not Specified,0.02,136.98,24.49,"2,487",Michelle Bryant Phillips,Express Air,Small Business,Furniture,Office Furnishings,Large Box,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",0.59,South,Georgia,"30,084",12/2/2010 0:00,12/3/2010 0:00,88.56,8,"1,140.95","91,417","Tucker, Georgia 30084
(33.85630391500047, -84.21779592699966)"
"24,306",High,0.03,5.28,8.16,"2,476",Kathryn Cho,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1963,0.4,South,Georgia,"30,458",8/30/2013 0:00,8/31/2013 0:00,-326.1874,23,125.5,"91,531","Statesboro, Georgia 30458
(32.42319075000046, -81.79903998999964)"
"25,994",Low,0.08,3.8,1.49,691,Alicia Curtis,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,0.38,West,Washington,"98,408",9/3/2013 0:00,9/3/2013 0:00,-2.44398,3,11.45,"89,922","Tacoma, Washington 98408
(47.199237919000495, -122.4451977659997)"
"24,393",Critical,0.1,320.98,58.95,840,Kevin Daly,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,0.57,West,California,"93,117",4/12/2011 0:00,4/15/2011 0:00,124.36,3,934.72,"89,365","Goleta, California 93117
(34.43021396600045, -119.8643991939997)"
"25,858",Critical,0.08,100.89,42,"2,492",Billie Chan,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,0.61,East,Connecticut,"6,457",8/4/2013 0:00,8/5/2013 0:00,-26.36856,1,142.24,"86,896","Middletown, Connecticut 6457
(41.5570440620005, -72.66637720999967)"
"25,242",Low,0.03,49.99,19.99,"2,861",Dwight Robinson,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Zoom V.92 USB External Faxmodem,0.41,Central,Kansas,"67,601",1/1/2013 0:00,1/8/2013 0:00,253.0572,12,627.95,"88,287","Hays, Kansas 67601
(38.87745310000048, -99.32369853399967)"
"22,177",Critical,0.04,2.6,2.4,"2,593",Anne Schultz,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,12 Colored Short Pencils,0.58,South,Georgia,"30,605",4/17/2012 0:00,4/19/2012 0:00,-256.564,2,5.59,"87,779","Athens, Georgia 30605
(33.92649313300046, -83.34356778499966)"
"22,775",Critical,0.04,32.98,5.5,"1,090",Seth Davies,Express Air,Corporate,Technology,Computer Peripherals,Small Box,PC Concepts 116 Key Quantum 3000 Keyboard,0.75,Central,Illinois,"60,174",6/14/2011 0:00,6/16/2011 0:00,-95.216,5,168.82,"90,134","Saint Charles, Illinois 60174
(41.92131194300049, -88.30380868399965)"
"25,771",Low,0.09,4.28,0.94,"2,469",Herbert Reddy,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,0.56,South,North Carolina,"27,360",3/15/2012 0:00,3/22/2012 0:00,"1,008.14",13,53.42,"88,142","Thomasville, North Carolina 27360
(35.86836299100048, -80.09045782199968)"
"22,253",Low,0.03,65.99,5.26,"1,527",Neil Parker,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,8860,0.56,South,Alabama,"35,601",9/30/2010 0:00,10/9/2010 0:00,-52.248,23,"1,316.03","86,814","Decatur, Alabama 35601
(34.59066198400046, -86.98848861899967)"
"24,485",Critical,0.09,550.98,64.59,"2,360",Troy Hendrix,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",0.66,South,Florida,"34,982",1/15/2012 0:00,1/17/2012 0:00,23.424,3,"1,625.62","88,272","Fort Pierce, Florida 34982
(27.39071413500045, -80.32447981899963)"
"23,362",Low,0.01,15.7,11.25,"2,363",Jacob Murray,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Hanging Personal Folder File,0.6,East,Ohio,"44,256",4/20/2011 0:00,4/25/2011 0:00,-128.89,7,120.32,"90,041","Medina, Ohio 44256
(41.1381116660005, -81.85040664599967)"
"19,463",Low,0.09,1.76,0.7,"1,088",Jeremy Orr,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 326,0.56,Central,Illinois,"61,107",5/27/2012 0:00,6/3/2012 0:00,-0.79,18,31.41,"90,136","Rockford, Illinois 61107
(42.277411214000495, -89.02584866299969)"
